2023-05-17 17:19:43,401:INFO:root:{'in_channels': 11, 'out_channels': 1, 'hidden_dim_1': 64, 'hidden_dim_2': 128, 'hidden_dim_3': 32, 'lr': 0.001, 'batch_size': 20, 'num_epochs': 50, 'processing_steps': 10, 'criterion': MSELoss(), 'criterion2': CrossEntropyLoss(), 'nnconv_aggr': 'add'}
2023-05-17 17:20:07,701:INFO:root:GNNModel(
  (conv1): NNConv(11, 64, aggr=add, nn=Sequential(
    (0): Linear(in_features=5, out_features=128, bias=True)
2023-05-17 17:49:51,508:INFO:root:Epoch: 28, Validation Loss: 0.7276
2023-05-17 17:50:43,867:INFO:root:Epoch: 29, Training Loss: 0.6904
2023-05-17 17:50:47,062:INFO:root:Epoch: 29, Validation Loss: 0.7362
2023-05-17 17:51:40,552:INFO:root:Epoch: 30, Training Loss: 0.6861
2023-05-17 17:51:43,777:INFO:root:Epoch: 30, Validation Loss: 0.7191
2023-05-17 17:52:37,233:INFO:root:Epoch: 31, Training Loss: 0.6835
2023-05-17 17:52:40,305:INFO:root:Epoch: 31, Validation Loss: 0.6966
2023-05-17 17:53:33,606:INFO:root:Epoch: 32, Training Loss: 0.6826
2023-05-17 17:53:36,681:INFO:root:Epoch: 32, Validation Loss: 0.7315
2023-05-17 17:54:31,530:INFO:root:Epoch: 33, Training Loss: 0.6769
2023-05-17 17:54:34,863:INFO:root:Epoch: 33, Validation Loss: 0.7020
2023-05-17 17:55:33,100:INFO:root:Epoch: 34, Training Loss: 0.6756
2023-05-17 17:55:36,290:INFO:root:Epoch: 34, Validation Loss: 0.7022
2023-05-17 17:56:26,888:INFO:root:Epoch: 35, Training Loss: 0.6733
2023-05-17 17:56:30,529:INFO:root:Epoch: 35, Validation Loss: 0.6988
2023-05-17 17:57:24,569:INFO:root:Epoch: 36, Training Loss: 0.6678
2023-05-17 17:57:27,837:INFO:root:Epoch: 36, Validation Loss: 0.7144
2023-05-17 17:58:21,101:INFO:root:Epoch: 37, Training Loss: 0.6636
2023-05-17 17:58:24,386:INFO:root:Epoch: 37, Validation Loss: 0.6976
2023-05-17 17:59:19,484:INFO:root:Epoch: 38, Training Loss: 0.6608
2023-05-17 17:59:22,770:INFO:root:Epoch: 38, Validation Loss: 0.6914
2023-05-17 18:00:16,475:INFO:root:Epoch: 39, Training Loss: 0.6605
2023-05-17 18:00:19,879:INFO:root:Epoch: 39, Validation Loss: 0.6849
2023-05-17 18:01:17,583:INFO:root:Epoch: 40, Training Loss: 0.6563
2023-05-17 18:01:20,678:INFO:root:Epoch: 40, Validation Loss: 0.6861
2023-05-17 18:02:17,661:INFO:root:Epoch: 41, Training Loss: 0.6510
2023-05-17 18:02:20,853:INFO:root:Epoch: 41, Validation Loss: 0.7313
2023-05-17 18:03:16,277:INFO:root:Epoch: 42, Training Loss: 0.6500
2023-05-17 18:03:19,458:INFO:root:Epoch: 42, Validation Loss: 0.6762
2023-05-17 18:04:14,160:INFO:root:Epoch: 43, Training Loss: 0.6474
2023-05-17 18:04:17,237:INFO:root:Epoch: 43, Validation Loss: 0.6853
2023-05-17 18:05:08,275:INFO:root:Epoch: 44, Training Loss: 0.6450
2023-05-17 18:05:11,568:INFO:root:Epoch: 44, Validation Loss: 0.6897
2023-05-17 18:06:06,490:INFO:root:Epoch: 45, Training Loss: 0.6472
2023-05-17 18:06:10,416:INFO:root:Epoch: 45, Validation Loss: 0.6787
2023-05-17 18:07:16,219:INFO:root:Epoch: 46, Training Loss: 0.6405
2023-05-17 18:07:19,420:INFO:root:Epoch: 46, Validation Loss: 0.7127
2023-05-17 18:08:23,644:INFO:root:Epoch: 47, Training Loss: 0.6419
2023-05-17 18:08:27,842:INFO:root:Epoch: 47, Validation Loss: 0.6687
2023-05-17 18:09:32,940:INFO:root:Epoch: 48, Training Loss: 0.6371
2023-05-17 18:09:36,487:INFO:root:Epoch: 48, Validation Loss: 0.6817
2023-05-17 18:10:40,735:INFO:root:Epoch: 49, Training Loss: 0.6340
2023-05-17 18:10:44,066:INFO:root:Epoch: 49, Validation Loss: 0.6963
2023-05-17 18:10:44,067:INFO:root:Training time: 2990.1083047389984
