2023-05-24 17:59:56,324:INFO:{'in_channels': 11, 'out_channels': 1, 'hidden_dim_1': 64, 'hidden_dim_2': 128, 'hidden_dim_3': 32, 'lr': 0.001, 'batch_size': 128, 'num_epochs': 150, 'num_heads': 3, 'dropout': 0.1, 'criterion': 'nn.MSELoss()'}
2023-05-24 17:59:56,639:INFO:GCN(
2023-05-24 18:59:32,086:INFO:Epoch: 47, Validation Loss: 1.0165
2023-05-24 19:00:39,266:INFO:Epoch: 48, Training Loss: 0.8416
2023-05-24 19:00:43,174:INFO:Epoch: 48, Validation Loss: 0.9322
2023-05-24 19:01:50,778:INFO:Epoch: 49, Training Loss: 0.8344
2023-05-24 19:01:54,504:INFO:Epoch: 49, Validation Loss: 0.9159
2023-05-24 19:03:01,762:INFO:Epoch: 50, Training Loss: 0.8338
2023-05-24 19:03:05,585:INFO:Epoch: 50, Validation Loss: 0.9713
2023-05-24 19:04:15,234:INFO:Epoch: 51, Training Loss: 0.8310
2023-05-24 19:04:19,816:INFO:Epoch: 51, Validation Loss: 0.8479
2023-05-24 19:05:35,573:INFO:Epoch: 52, Training Loss: 0.8328
2023-05-24 19:05:39,771:INFO:Epoch: 52, Validation Loss: 1.0120
2023-05-24 19:06:46,354:INFO:Epoch: 53, Training Loss: 0.8256
2023-05-24 19:06:50,138:INFO:Epoch: 53, Validation Loss: 0.9206
2023-05-24 19:07:58,808:INFO:Epoch: 54, Training Loss: 0.8253
2023-05-24 19:08:02,809:INFO:Epoch: 54, Validation Loss: 1.0910
2023-05-24 19:09:09,970:INFO:Epoch: 55, Training Loss: 0.8257
2023-05-24 19:09:13,801:INFO:Epoch: 55, Validation Loss: 0.8398
2023-05-24 19:10:22,866:INFO:Epoch: 56, Training Loss: 0.8228
2023-05-24 19:10:26,681:INFO:Epoch: 56, Validation Loss: 1.0172
2023-05-24 19:11:44,870:INFO:Epoch: 57, Training Loss: 0.8262
2023-05-24 19:11:49,468:INFO:Epoch: 57, Validation Loss: 0.9379
2023-05-24 19:13:00,072:INFO:Epoch: 58, Training Loss: 0.8168
2023-05-24 19:13:04,011:INFO:Epoch: 58, Validation Loss: 0.9895
2023-05-24 19:14:12,553:INFO:Epoch: 59, Training Loss: 0.8216
2023-05-24 19:14:16,301:INFO:Epoch: 59, Validation Loss: 0.9481
2023-05-24 19:15:22,883:INFO:Epoch: 60, Training Loss: 0.8204
2023-05-24 19:15:26,713:INFO:Epoch: 60, Validation Loss: 0.9308
2023-05-24 19:16:33,396:INFO:Epoch: 61, Training Loss: 0.8166
2023-05-24 19:16:37,255:INFO:Epoch: 61, Validation Loss: 0.8837
2023-05-24 19:17:44,626:INFO:Epoch: 62, Training Loss: 0.8082
2023-05-24 19:17:48,471:INFO:Epoch: 62, Validation Loss: 1.0145
2023-05-24 19:18:56,996:INFO:Epoch: 63, Training Loss: 0.8130
2023-05-24 19:19:00,885:INFO:Epoch: 63, Validation Loss: 0.9901
2023-05-24 19:20:07,351:INFO:Epoch: 64, Training Loss: 0.8129
2023-05-24 19:20:11,281:INFO:Epoch: 64, Validation Loss: 0.9987
2023-05-24 19:21:18,625:INFO:Epoch: 65, Training Loss: 0.8064
2023-05-24 19:21:22,408:INFO:Epoch: 65, Validation Loss: 0.9250
2023-05-24 19:22:32,651:INFO:Epoch: 66, Training Loss: 0.8015
2023-05-24 19:22:36,747:INFO:Epoch: 66, Validation Loss: 0.9508
2023-05-24 19:23:46,262:INFO:Epoch: 67, Training Loss: 0.8052
2023-05-24 19:23:50,288:INFO:Epoch: 67, Validation Loss: 0.9837
2023-05-24 19:25:00,209:INFO:Epoch: 68, Training Loss: 0.8011
2023-05-24 19:25:04,118:INFO:Epoch: 68, Validation Loss: 1.0264
2023-05-24 19:26:15,304:INFO:Epoch: 69, Training Loss: 0.8043
2023-05-24 19:26:19,180:INFO:Epoch: 69, Validation Loss: 0.9943
2023-05-24 19:27:26,722:INFO:Epoch: 70, Training Loss: 0.7967
2023-05-24 19:27:31,147:INFO:Epoch: 70, Validation Loss: 0.9615
2023-05-24 19:28:37,758:INFO:Epoch: 71, Training Loss: 0.8044
2023-05-24 19:28:41,556:INFO:Epoch: 71, Validation Loss: 1.0153
2023-05-24 19:29:49,352:INFO:Epoch: 72, Training Loss: 0.7968
2023-05-24 19:29:53,397:INFO:Epoch: 72, Validation Loss: 0.9236
2023-05-24 19:31:00,765:INFO:Epoch: 73, Training Loss: 0.7946
2023-05-24 19:31:04,635:INFO:Epoch: 73, Validation Loss: 0.9622
2023-05-24 19:32:11,480:INFO:Epoch: 74, Training Loss: 0.7950
2023-05-24 19:32:15,307:INFO:Epoch: 74, Validation Loss: 0.8241
2023-05-24 19:33:22,691:INFO:Epoch: 75, Training Loss: 0.7972
2023-05-24 19:33:26,513:INFO:Epoch: 75, Validation Loss: 0.9664
2023-05-24 19:34:33,866:INFO:Epoch: 76, Training Loss: 0.7946
2023-05-24 19:34:37,650:INFO:Epoch: 76, Validation Loss: 1.0701
2023-05-24 19:35:44,442:INFO:Epoch: 77, Training Loss: 0.7907
2023-05-24 19:35:48,226:INFO:Epoch: 77, Validation Loss: 0.9675
2023-05-24 19:37:00,711:INFO:Epoch: 78, Training Loss: 0.7889
2023-05-24 19:37:04,948:INFO:Epoch: 78, Validation Loss: 0.9024
2023-05-24 19:38:17,937:INFO:Epoch: 79, Training Loss: 0.7874
2023-05-24 19:38:21,950:INFO:Epoch: 79, Validation Loss: 0.8829
2023-05-24 19:39:30,354:INFO:Epoch: 80, Training Loss: 0.7872
2023-05-24 19:39:34,188:INFO:Epoch: 80, Validation Loss: 0.9301
2023-05-24 19:40:46,449:INFO:Epoch: 81, Training Loss: 0.7827
2023-05-24 19:40:50,206:INFO:Epoch: 81, Validation Loss: 0.8844
2023-05-24 19:42:01,589:INFO:Epoch: 82, Training Loss: 0.7872
2023-05-24 19:42:06,103:INFO:Epoch: 82, Validation Loss: 0.9067
2023-05-24 19:43:14,410:INFO:Epoch: 83, Training Loss: 0.7799
2023-05-24 19:43:19,231:INFO:Epoch: 83, Validation Loss: 0.9120
2023-05-24 19:44:43,449:INFO:Epoch: 84, Training Loss: 0.7848
2023-05-24 19:44:47,070:INFO:Epoch: 84, Validation Loss: 0.8981
2023-05-24 19:45:59,022:INFO:Epoch: 85, Training Loss: 0.7781
2023-05-24 19:46:02,961:INFO:Epoch: 85, Validation Loss: 0.9276
2023-05-24 19:47:10,054:INFO:Epoch: 86, Training Loss: 0.7883
2023-05-24 19:47:14,386:INFO:Epoch: 86, Validation Loss: 0.9025
2023-05-24 19:48:22,539:INFO:Epoch: 87, Training Loss: 0.7799
2023-05-24 19:48:26,394:INFO:Epoch: 87, Validation Loss: 0.9469
2023-05-24 19:49:32,583:INFO:Epoch: 88, Training Loss: 0.7776
2023-05-24 19:49:36,501:INFO:Epoch: 88, Validation Loss: 0.8474
2023-05-24 19:50:45,300:INFO:Epoch: 89, Training Loss: 0.7787
2023-05-24 19:50:49,278:INFO:Epoch: 89, Validation Loss: 0.8635
2023-05-24 19:51:58,647:INFO:Epoch: 90, Training Loss: 0.7738
2023-05-24 19:52:02,649:INFO:Epoch: 90, Validation Loss: 0.8698
2023-05-24 19:53:12,685:INFO:Epoch: 91, Training Loss: 0.7747
2023-05-24 19:53:16,673:INFO:Epoch: 91, Validation Loss: 0.8623
2023-05-24 19:54:24,960:INFO:Epoch: 92, Training Loss: 0.7707
2023-05-24 19:54:29,385:INFO:Epoch: 92, Validation Loss: 0.9004
2023-05-24 19:55:36,702:INFO:Epoch: 93, Training Loss: 0.7741
2023-05-24 19:55:40,649:INFO:Epoch: 93, Validation Loss: 0.9027
2023-05-24 19:56:48,225:INFO:Epoch: 94, Training Loss: 0.7713
2023-05-24 19:56:51,900:INFO:Epoch: 94, Validation Loss: 1.0055
2023-05-24 19:57:58,593:INFO:Epoch: 95, Training Loss: 0.7669
2023-05-24 19:58:02,918:INFO:Epoch: 95, Validation Loss: 1.0391
2023-05-24 19:59:11,121:INFO:Epoch: 96, Training Loss: 0.7724
2023-05-24 19:59:15,059:INFO:Epoch: 96, Validation Loss: 0.9162
2023-05-24 20:00:22,953:INFO:Epoch: 97, Training Loss: 0.7696
2023-05-24 20:00:26,752:INFO:Epoch: 97, Validation Loss: 0.9094
2023-05-24 20:01:34,851:INFO:Epoch: 98, Training Loss: 0.7631
2023-05-24 20:01:38,627:INFO:Epoch: 98, Validation Loss: 0.9152
2023-05-24 20:02:46,407:INFO:Epoch: 99, Training Loss: 0.7724
2023-05-24 20:02:50,511:INFO:Epoch: 99, Validation Loss: 0.9215
2023-05-24 20:03:57,222:INFO:Epoch: 100, Training Loss: 0.7695
2023-05-24 20:04:01,162:INFO:Epoch: 100, Validation Loss: 0.8840
2023-05-24 20:05:09,778:INFO:Epoch: 101, Training Loss: 0.7626
2023-05-24 20:05:14,570:INFO:Epoch: 101, Validation Loss: 0.9102
2023-05-24 20:06:23,763:INFO:Epoch: 102, Training Loss: 0.7668
2023-05-24 20:06:27,720:INFO:Epoch: 102, Validation Loss: 0.9453
2023-05-24 20:07:37,733:INFO:Epoch: 103, Training Loss: 0.7660
2023-05-24 20:07:41,711:INFO:Epoch: 103, Validation Loss: 0.8967
2023-05-24 20:08:49,962:INFO:Epoch: 104, Training Loss: 0.7705
2023-05-24 20:08:53,912:INFO:Epoch: 104, Validation Loss: 0.9069
2023-05-24 20:10:00,177:INFO:Epoch: 105, Training Loss: 0.7639
2023-05-24 20:10:04,098:INFO:Epoch: 105, Validation Loss: 0.9821
2023-05-24 20:11:12,179:INFO:Epoch: 106, Training Loss: 0.7613
2023-05-24 20:11:15,986:INFO:Epoch: 106, Validation Loss: 0.8789
2023-05-24 20:12:23,018:INFO:Epoch: 107, Training Loss: 0.7622
2023-05-24 20:12:26,881:INFO:Epoch: 107, Validation Loss: 0.8406
2023-05-24 20:13:34,948:INFO:Epoch: 108, Training Loss: 0.7608
2023-05-24 20:13:38,865:INFO:Epoch: 108, Validation Loss: 0.8436
2023-05-24 20:14:46,090:INFO:Epoch: 109, Training Loss: 0.7558
2023-05-24 20:14:49,858:INFO:Epoch: 109, Validation Loss: 0.8983
2023-05-24 20:15:57,250:INFO:Epoch: 110, Training Loss: 0.7562
2023-05-24 20:16:01,299:INFO:Epoch: 110, Validation Loss: 0.9213
2023-05-24 20:17:07,758:INFO:Epoch: 111, Training Loss: 0.7578
2023-05-24 20:17:11,479:INFO:Epoch: 111, Validation Loss: 0.9029
2023-05-24 20:18:18,956:INFO:Epoch: 112, Training Loss: 0.7550
2023-05-24 20:18:23,099:INFO:Epoch: 112, Validation Loss: 0.8360
2023-05-24 20:19:31,916:INFO:Epoch: 113, Training Loss: 0.7526
2023-05-24 20:19:35,871:INFO:Epoch: 113, Validation Loss: 0.8630
2023-05-24 20:20:46,164:INFO:Epoch: 114, Training Loss: 0.7549
2023-05-24 20:20:50,216:INFO:Epoch: 114, Validation Loss: 0.8901
2023-05-24 20:22:00,367:INFO:Epoch: 115, Training Loss: 0.7541
2023-05-24 20:22:04,397:INFO:Epoch: 115, Validation Loss: 0.8493
2023-05-24 20:23:12,220:INFO:Epoch: 116, Training Loss: 0.7589
2023-05-24 20:23:16,033:INFO:Epoch: 116, Validation Loss: 0.9107
2023-05-24 20:24:23,098:INFO:Epoch: 117, Training Loss: 0.7499
2023-05-24 20:24:26,826:INFO:Epoch: 117, Validation Loss: 0.9670
2023-05-24 20:25:33,407:INFO:Epoch: 118, Training Loss: 0.7488
2023-05-24 20:25:37,231:INFO:Epoch: 118, Validation Loss: 0.8820
2023-05-24 20:26:44,592:INFO:Epoch: 119, Training Loss: 0.7479
2023-05-24 20:26:48,479:INFO:Epoch: 119, Validation Loss: 0.8031
2023-05-24 20:27:55,332:INFO:Epoch: 120, Training Loss: 0.7532
2023-05-24 20:27:59,914:INFO:Epoch: 120, Validation Loss: 0.9719
2023-05-24 20:29:08,462:INFO:Epoch: 121, Training Loss: 0.7483
2023-05-24 20:29:12,449:INFO:Epoch: 121, Validation Loss: 1.0993
2023-05-24 20:30:19,648:INFO:Epoch: 122, Training Loss: 0.7472
2023-05-24 20:30:23,596:INFO:Epoch: 122, Validation Loss: 0.8939
2023-05-24 20:31:30,536:INFO:Epoch: 123, Training Loss: 0.7494
2023-05-24 20:31:34,445:INFO:Epoch: 123, Validation Loss: 0.8653
2023-05-24 20:32:42,852:INFO:Epoch: 124, Training Loss: 0.7486
2023-05-24 20:32:46,678:INFO:Epoch: 124, Validation Loss: 0.9615
2023-05-24 20:33:55,007:INFO:Epoch: 125, Training Loss: 0.7499
2023-05-24 20:33:58,916:INFO:Epoch: 125, Validation Loss: 0.7946
2023-05-24 20:35:07,861:INFO:Epoch: 126, Training Loss: 0.7490
2023-05-24 20:35:11,897:INFO:Epoch: 126, Validation Loss: 0.8558
2023-05-24 20:36:22,271:INFO:Epoch: 127, Training Loss: 0.7439
2023-05-24 20:36:26,165:INFO:Epoch: 127, Validation Loss: 1.0017
2023-05-24 20:37:38,456:INFO:Epoch: 128, Training Loss: 0.7448
2023-05-24 20:37:42,343:INFO:Epoch: 128, Validation Loss: 0.8099
2023-05-24 20:38:52,349:INFO:Epoch: 129, Training Loss: 0.7470
2023-05-24 20:38:56,186:INFO:Epoch: 129, Validation Loss: 0.8129
2023-05-24 20:40:03,151:INFO:Epoch: 130, Training Loss: 0.7381
2023-05-24 20:40:07,079:INFO:Epoch: 130, Validation Loss: 0.8692
2023-05-24 20:41:14,383:INFO:Epoch: 131, Training Loss: 0.7439
2023-05-24 20:41:18,104:INFO:Epoch: 131, Validation Loss: 0.7864
2023-05-24 20:42:31,059:INFO:Epoch: 132, Training Loss: 0.7451
2023-05-24 20:42:34,844:INFO:Epoch: 132, Validation Loss: 0.8546
2023-05-24 20:43:54,544:INFO:Epoch: 133, Training Loss: 0.7446
2023-05-24 20:43:59,746:INFO:Epoch: 133, Validation Loss: 0.9774
2023-05-24 20:45:18,714:INFO:Epoch: 134, Training Loss: 0.7471
2023-05-24 20:45:22,645:INFO:Epoch: 134, Validation Loss: 0.9151
2023-05-24 20:46:32,493:INFO:Epoch: 135, Training Loss: 0.7385
2023-05-24 20:46:36,394:INFO:Epoch: 135, Validation Loss: 0.8047
2023-05-24 20:47:45,889:INFO:Epoch: 136, Training Loss: 0.7377
2023-05-24 20:47:49,680:INFO:Epoch: 136, Validation Loss: 0.8612
2023-05-24 20:49:00,029:INFO:Epoch: 137, Training Loss: 0.7364
2023-05-24 20:49:03,971:INFO:Epoch: 137, Validation Loss: 0.8883
2023-05-24 20:50:13,490:INFO:Epoch: 138, Training Loss: 0.7400
2023-05-24 20:50:17,290:INFO:Epoch: 138, Validation Loss: 0.8482
2023-05-24 20:51:24,996:INFO:Epoch: 139, Training Loss: 0.7405
2023-05-24 20:51:28,934:INFO:Epoch: 139, Validation Loss: 0.7818
2023-05-24 20:52:35,799:INFO:Epoch: 140, Training Loss: 0.7387
2023-05-24 20:52:39,633:INFO:Epoch: 140, Validation Loss: 0.8721
2023-05-24 20:53:47,924:INFO:Epoch: 141, Training Loss: 0.7350
2023-05-24 20:53:51,685:INFO:Epoch: 141, Validation Loss: 0.8160
2023-05-24 20:54:59,517:INFO:Epoch: 142, Training Loss: 0.7339
2023-05-24 20:55:03,600:INFO:Epoch: 142, Validation Loss: 0.8391
2023-05-24 20:56:11,701:INFO:Epoch: 143, Training Loss: 0.7409
2023-05-24 20:56:15,610:INFO:Epoch: 143, Validation Loss: 0.8825
2023-05-24 20:57:22,768:INFO:Epoch: 144, Training Loss: 0.7340
2023-05-24 20:57:26,504:INFO:Epoch: 144, Validation Loss: 0.8671
2023-05-24 20:58:33,561:INFO:Epoch: 145, Training Loss: 0.7361
2023-05-24 20:58:37,370:INFO:Epoch: 145, Validation Loss: 0.8940
2023-05-24 20:59:46,581:INFO:Epoch: 146, Training Loss: 0.7312
2023-05-24 20:59:50,521:INFO:Epoch: 146, Validation Loss: 0.8645
2023-05-24 21:00:58,068:INFO:Epoch: 147, Training Loss: 0.7392
2023-05-24 21:01:02,194:INFO:Epoch: 147, Validation Loss: 0.8218
2023-05-24 21:02:10,932:INFO:Epoch: 148, Training Loss: 0.7302
2023-05-24 21:02:14,977:INFO:Epoch: 148, Validation Loss: 0.8584
2023-05-24 21:03:24,012:INFO:Epoch: 149, Training Loss: 0.7305
2023-05-24 21:03:28,053:INFO:Epoch: 149, Validation Loss: 0.8770
2023-05-24 21:03:35,449:INFO:Test Loss: 0.8452
